Frame,Timestamp,X [m],Y [m],Z [m],Doppler [m/s]
1,1732803252.082403,-0.14662893116474152,0.85441654920578,-2.2727482318878174,0.0
1,1732803252.082403,-3.353489875793457,5.070846080780029,1.1178300380706787,0.0
1,1732803252.082403,0.2415064573287964,7.82875394821167,1.6905452013015747,0.0
1,1732803252.082403,4.286739826202393,9.164507865905762,0.9185870885848999,0.0
1,1732803252.082403,0.0,10.62480354309082,1.2903345823287964,0.0
1,1732803252.082403,1.0143272876739502,11.08986759185791,1.3524363040924072,0.0
2,1732803252.180168,0.13282856345176697,0.1078825369477272,-0.36225971579551697,0.0
2,1732803252.180168,0.0,0.8363096117973328,-2.1925337314605713,0.0
2,1732803252.180168,1.0609034299850464,1.6047660112380981,-1.34381103515625,0.0
2,1732803252.180168,-3.353489875793457,5.070846080780029,1.1178300380706787,0.0
2,1732803252.180168,0.2415064573287964,7.82875394821167,1.6905452013015747,0.0
2,1732803252.180168,4.286739826202393,9.190048217773438,0.6123914122581482,0.0
2,1732803252.180168,0.0,10.62480354309082,1.2903345823287964,0.0
2,1732803252.180168,1.0143272876739502,11.08986759185791,1.3524363040924072,0.0
3,1732803252.278424,0.13282856345176697,0.1078825369477272,-0.36225971579551697,0.0
3,1732803252.278424,0.0,0.8363096117973328,-2.1925337314605713,0.0
3,1732803252.278424,0.9901764988899231,1.7045307159423828,-1.2730841636657715,0.0
3,1732803252.278424,-0.14662893116474152,0.85441654920578,-2.2727482318878174,0.0
3,1732803252.278424,-0.3708849549293518,1.1366726160049438,-2.151132822036743,0.0
3,1732803252.278424,-3.353489875793457,5.070846080780029,1.1178300380706787,0.0
3,1732803252.278424,0.2415064573287964,7.82875394821167,1.6905452013015747,0.0
3,1732803252.278424,4.286739826202393,9.190048217773438,0.6123914122581482,0.0
3,1732803252.278424,0.0,10.62480354309082,1.2903345823287964,0.0
3,1732803252.278424,1.0143272876739502,11.08986759185791,1.3524363040924072,0.0
4,1732803252.375995,0.13282856345176697,0.1078825369477272,-0.36225971579551697,0.0
4,1732803252.375995,0.0,0.8363096117973328,-2.1925337314605713,0.0
4,1732803252.375995,0.9901764988899231,1.7045307159423828,-1.2730841636657715,0.0
4,1732803252.375995,-3.353489875793457,5.070846080780029,1.1178300380706787,0.0
4,1732803252.375995,0.2415064573287964,7.82875394821167,1.6905452013015747,0.0
4,1732803252.375995,4.286739826202393,9.164507865905762,0.9185870885848999,0.0
4,1732803252.375995,0.0,10.62480354309082,1.2903345823287964,0.0
4,1732803252.375995,1.0143272876739502,11.08986759185791,1.3524363040924072,0.0
5,1732803252.473834,-3.353489875793457,5.070846080780029,1.1178300380706787,0.0
5,1732803252.473834,0.2415064573287964,7.82875394821167,1.6905452013015747,0.0
5,1732803252.473834,4.286739826202393,9.164507865905762,0.9185870885848999,0.0
5,1732803252.473834,0.0,10.62480354309082,1.2903345823287964,0.0
5,1732803252.473834,1.0143272876739502,11.08986759185791,1.3524363040924072,0.0
6,1732803252.571682,0.13282856345176697,0.1078825369477272,-0.36225971579551697,0.0
6,1732803252.571682,0.0,0.8363096117973328,-2.1925337314605713,0.0
6,1732803252.571682,0.9901764988899231,1.7045307159423828,-1.2730841636657715,0.0
6,1732803252.571682,-3.353489875793457,5.070846080780029,1.1178300380706787,0.0
6,1732803252.571682,0.0,7.77642822265625,1.932051658630371,0.0
6,1732803252.571682,4.286739826202393,9.164507865905762,0.9185870885848999,0.0
6,1732803252.571682,0.0,10.62480354309082,1.2903345823287964,0.0
6,1732803252.571682,1.0143272876739502,11.08986759185791,1.3524363040924072,0.0
7,1732803252.669727,-3.353489875793457,5.070846080780029,1.1178300380706787,0.0
7,1732803252.669727,0.2415064573287964,7.772676944732666,1.932051658630371,0.0
7,1732803252.669727,4.286739826202393,9.164507865905762,0.9185870885848999,0.0
7,1732803252.669727,0.0,10.62480354309082,1.2903345823287964,0.0
7,1732803252.669727,1.0143272876739502,11.08986759185791,1.3524363040924072,0.0
8,1732803252.768186,-3.353489875793457,5.070846080780029,1.1178300380706787,0.0
8,1732803252.768186,0.2415064573287964,7.82875394821167,1.6905452013015747,0.0
8,1732803252.768186,4.592935562133789,9.040910720825195,0.6123914122581482,0.0
8,1732803252.768186,0.0,10.62480354309082,1.2903345823287964,0.0
8,1732803252.768186,1.0143272876739502,11.08986759185791,1.3524363040924072,0.0
9,1732803252.865792,-3.353489875793457,5.026157379150391,1.3041349649429321,0.0
9,1732803252.865792,0.2415064573287964,7.82875394821167,1.6905452013015747,0.0
9,1732803252.865792,4.286739826202393,9.164507865905762,0.9185870885848999,0.0
9,1732803252.865792,0.0,10.62480354309082,1.2903345823287964,0.0
9,1732803252.865792,1.0143272876739502,11.08986759185791,1.3524363040924072,0.0
10,1732803252.963687,0.07417698949575424,0.8739629983901978,2.2994866371154785,0.0
10,1732803252.963687,-3.353489875793457,5.070846080780029,1.1178300380706787,0.0
10,1732803252.963687,0.2415064573287964,7.82875394821167,1.6905452013015747,0.0
10,1732803252.963687,4.286739826202393,9.164507865905762,0.9185870885848999,0.0
10,1732803252.963687,0.0,10.62480354309082,1.2903345823287964,0.0
10,1732803252.963687,1.0143272876739502,11.08986759185791,1.3524363040924072,0.0
11,1732803253.062794,0.0,0.6198945641517639,-2.26326060295105,0.0
11,1732803253.062794,0.9901764988899231,1.7045307159423828,-1.2730841636657715,0.0
11,1732803253.062794,-3.353489875793457,5.070846080780029,1.1178300380706787,0.0
11,1732803253.062794,0.2415064573287964,7.82875394821167,1.6905452013015747,0.0
11,1732803253.062794,4.592935562133789,9.040910720825195,0.6123914122581482,0.0
11,1732803253.062794,0.0,10.62480354309082,1.2903345823287964,0.0
11,1732803253.062794,1.0143272876739502,11.08986759185791,1.3524363040924072,0.0
12,1732803253.159979,-3.353489875793457,5.070846080780029,1.1178300380706787,0.0
12,1732803253.159979,0.2415064573287964,7.772676944732666,1.932051658630371,0.0
12,1732803253.159979,4.286739826202393,9.164507865905762,0.9185870885848999,0.0
12,1732803253.159979,0.0,10.62480354309082,1.2903345823287964,0.0
12,1732803253.159979,1.0143272876739502,11.08986759185791,1.3524363040924072,0.0
13,1732803253.257813,0.14662893116474152,1.0285440683364868,2.1994338035583496,0.0
13,1732803253.257813,1.3196603059768677,1.423167109489441,-1.4662892818450928,0.0
13,1732803253.257813,-3.539794683456421,4.896734237670898,1.3041349649429321,0.0
13,1732803253.257813,0.4830129146575928,7.817570686340332,1.6905452013015747,0.0
13,1732803253.257813,4.592935562133789,9.040910720825195,0.6123914122581482,0.0
13,1732803253.257813,0.0,10.62480354309082,1.2903345823287964,0.0
